4004286941;40.85807;-8.391575;-0.1464606;0.7131078; 
4004286944;40.85783;-8.394332;-0.1465087;0.7131037; 
4004286945;40.85774;-8.39426;-0.1465075;0.7131021;Estacionamento
4004286946;40.85686;-8.393174;-0.1464885;0.7130867;
4004286947;40.8574;-8.392072;-0.1464693;0.7130961; 
4004286948;40.8578;-8.392954;-0.1464847;0.7131032;
4004286953;40.85717;-8.392921;-0.1464841;0.7130922; 
4004286955;40.85738;-8.393661;-0.146497;0.7130957; 
4004286956;40.85766;-8.394172;-0.1465059;0.7131007; 
4004286957;40.85727;-8.393402;-0.1464925;0.7130939; 
4004286959;40.85723;-8.393291;-0.1464906;0.7130932; 
4004286964;40.85746;-8.392107;-0.1464699;0.7130973; 
